"user_id","birthdate","gender","married","has_children","home_city","home_airport","sign_up_date","avg_lead_time","avg_bags","avg_hotel_spend","discount_sensitivity","avg_discount_value","bundling_ratio","true_cancellation_rate","avg_page_clicks","avg_base_fare","avg_nights_stayed","last_active_date"
"498500","1974-02-02","F","true","true","sacramento","SAC","2022-12-29","6.7670109953703704","0.33333333333333333333","139.5000000000000000","0.75000000000000000000","0.10000000000000000000","1.3333333333333333","0.25","68.2500000000000000","617.8000000000000000","3.0000000000000000","2023-04-21 16:11:00"
"498574","1986-07-24","F","true","false","columbus","LCK","2022-12-29","13.8918750000000000","0.66666666666666666667","177.6666666666666667","0.00000000000000000000","0.00000000000000000000","1","0","19.5000000000000000","215.6533333333333333","4.0000000000000000","2023-06-10 06:33:00"
"498607","1981-02-07","F","true","false","winnipeg","YWG","2022-12-29","9.9813425925925926","1.00000000000000000000","110.0000000000000000","0.50000000000000000000","0.05000000000000000000","1","0","19.5000000000000000","602.2800000000000000","1.00000000000000000000","2023-02-26 22:46:00"
"498665","1987-09-13","F","false","false","montreal","YHU","2022-12-29","6.9897743967691799","0.57142857142857142857","212.0000000000000000","0.42857142857142857143","0.02142857142857142857","1","0.16666666666666666","36.7142857142857143","241.5057142857142857","1.5714285714285714","2023-06-04 17:52:00"
"498857","1986-09-25","F","true","false","spokane","SKA","2022-12-29","8.6840084876543210","0.66666666666666666667","89.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.6666666666666666","0","24.6666666666666667","384.1333333333333333","3.5000000000000000","2023-05-25 01:06:00"
"498931","1965-07-07","F","true","true","baltimore","BWI","2022-12-29","6.6986805555555556","0.00000000000000000000","164.0000000000000000","0.50000000000000000000","0.05000000000000000000","1","0","27.5000000000000000","130.6500000000000000","5.5000000000000000","2023-01-25 08:16:00"
"499028","1987-02-28","F","true","false","indianapolis","IND","2022-12-29","6.7657484567901234","0.33333333333333333333","133.3333333333333333","0.00000000000000000000","0.00000000000000000000","1","0","29.6666666666666667","137.7700000000000000","3.0000000000000000","2023-07-02 20:14:00"
"499038","1993-02-02","F","false","false","richmond","RIC","2022-12-29","7.0230873842592593","1.00000000000000000000","230.6666666666666667","0.00000000000000000000","0.00000000000000000000","1","0","22.0000000000000000","395.8333333333333333","3.0000000000000000","2023-07-05 16:34:00"
"499252","1984-07-08","F","true","false","chicago","ORD","2022-12-30","9.9063541666666667","2.0000000000000000","130.0000000000000000","1.00000000000000000000","0.05000000000000000000","1","0","47.0000000000000000","216.2100000000000000","6.0000000000000000","2023-02-19 17:09:00"
"499313","1978-06-07","F","false","false","new york","LGA","2022-12-30","6.1767592592592593","1.00000000000000000000","100.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","20.0000000000000000","100.1200000000000000","7.0000000000000000","2023-02-08 08:43:00"
"499366","1976-01-04","F","false","false","quebec","YQB","2022-12-30","8.4738425925925926","1.2500000000000000","213.3333333333333333","0.25000000000000000000","0.05000000000000000000","0.75","0","29.7500000000000000","655.4575000000000000","2.3333333333333333","2023-05-23 17:36:00"
"499375","1981-01-12","F","false","false","winnipeg","YAV","2022-12-30","6.6449398148148148","0.60000000000000000000","175.0000000000000000","0.20000000000000000000","0.02000000000000000000","1","0","25.0000000000000000","497.0260000000000000","2.0000000000000000","2023-07-16 19:12:00"
"499379","1958-05-26","F","true","false","reno","RNO","2022-12-30","4.3760821759259260","0.00000000000000000000","133.5000000000000000","1.00000000000000000000","0.17500000000000000000","2","0","27.5000000000000000","499.2300000000000000","3.0000000000000000","2023-06-10 15:58:00"
"499461","1973-03-08","F","false","false","amarillo","AMA","2022-12-30","6.8369965277777778","0.00000000000000000000","225.5000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","22.0000000000000000","162.7300000000000000","2.0000000000000000","2023-05-29 12:28:00"
"499475","1985-11-20","F","true","false","oakland","OAK","2022-12-30","6.5904668209876543","0.00000000000000000000","156.0000000000000000","0.33333333333333333333","0.03333333333333333333","1","0","21.6666666666666667","190.2733333333333333","2.0000000000000000","2023-02-21 18:41:00"
"499633","1992-11-03","F","false","false","dallas","DAL","2022-12-30","9.4036921296296296","1.2500000000000000","122.6666666666666667","0.40000000000000000000","0.03000000000000000000","0.75","0","26.4000000000000000","300.3975000000000000","3.0000000000000000","2023-07-17 20:11:00"
"499634","1988-11-05","F","false","true","amarillo","AMA","2022-12-30","8.6015625000000000","1.00000000000000000000","90.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","53.0000000000000000","161.8300000000000000","2.0000000000000000","2023-07-20 16:27:00"
"499659","1965-10-23","F","true","true","san diego","NZY","2022-12-30","5.6637847222222222","","159.0000000000000000","1.00000000000000000000","0.10000000000000000000","","0","9.0000000000000000","","8.0000000000000000","2023-02-26 19:03:00"
"499669","1992-05-04","F","true","true","corpus christi","CRP","2022-12-30","6.9126388888888889","1.00000000000000000000","286.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","23.0000000000000000","168.9800000000000000","2.0000000000000000","2023-01-11 15:03:00"
"499751","1971-03-17","F","true","false","vancouver","YVR","2022-12-30","10.5861458333333333","1.3333333333333333","190.0000000000000000","0.00000000000000000000","0.00000000000000000000","1.3333333333333333","0","27.5000000000000000","489.6433333333333333","4.5000000000000000","2023-07-09 21:36:00"
"499810","1978-05-20","M","true","false","cincinnati","LUK","2022-12-30","11.6719984567901235","0.50000000000000000000","168.0000000000000000","0.00000000000000000000","0.00000000000000000000","1.5","0","21.0000000000000000","384.4800000000000000","5.3333333333333333","2023-06-28 13:12:00"
"499847","1974-05-23","F","true","true","oklahoma city","OKC","2022-12-30","6.5570061728395062","0.00000000000000000000","216.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","28.6666666666666667","328.0933333333333333","2.0000000000000000","2023-04-09 20:28:00"
"499969","1998-08-22","F","false","false","providence","PVD","2022-12-30","2.7326273148148148","","39.0000000000000000","0.00000000000000000000","0.00000000000000000000","","0","16.0000000000000000","","9.0000000000000000","2023-05-02 17:23:00"
"499979","1974-08-11","F","true","false","toronto","YYZ","2022-12-30","6.3335694444444444","0.20000000000000000000","132.7500000000000000","0.20000000000000000000","0.01000000000000000000","0.8","0","24.8000000000000000","658.6500000000000000","2.2500000000000000","2023-07-02 19:44:00"
"499990","1986-12-14","F","false","false","new york","LGA","2022-12-30","6.28800956304398146945","0.75000000000000000000","237.3333333333333333","0.50000000000000000000","0.02500000000000000000","0.75","0.3333333333333333","73.0000000000000000","935.9700000000000000","2.6666666666666667","2023-05-10 02:20:00"
"500078","1977-09-11","F","true","false","ottawa","YOW","2022-12-30","5.1857696759259260","1.00000000000000000000","72.5000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","28.0000000000000000","163.8900000000000000","3.5000000000000000","2023-06-05 11:11:00"
"500196","1972-01-13","F","true","false","calgary","YYC","2022-12-30","7.8976388888888889","0.50000000000000000000","83.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","28.0000000000000000","675.0850000000000000","2.0000000000000000","2023-02-16 18:30:00"
"500243","1999-04-11","F","false","false","philadelphia","PHL","2022-12-30","7.1651273148148148","0.00000000000000000000","117.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","18.0000000000000000","150.6000000000000000","2.0000000000000000","2023-07-16 03:00:00"
"500257","1979-08-20","F","false","false","new york","LGA","2022-12-30","5.3921817129629630","0.50000000000000000000","144.5000000000000000","0.50000000000000000000","0.05000000000000000000","1","0","18.5000000000000000","356.2950000000000000","1.5000000000000000","2023-07-03 09:57:00"
"500299","2004-10-26","F","false","false","san antonio","RND","2022-12-30","3.6703356481481481","","180.0000000000000000","0.00000000000000000000","0.00000000000000000000","","0","30.0000000000000000","","2.0000000000000000","2023-01-16 18:51:00"
"500493","1982-05-18","F","false","true","chicago","UGN","2022-12-30","10.5408063271604938","0.50000000000000000000","327.5000000000000000","0.33333333333333333333","0.05000000000000000000","1","0","18.0000000000000000","447.5500000000000000","4.0000000000000000","2023-04-11 08:33:00"
"500532","1986-11-08","F","true","true","ottawa","YOW","2022-12-30","14.5495949074074074","","283.0000000000000000","0.00000000000000000000","0.00000000000000000000","","0","21.0000000000000000","","2.0000000000000000","2023-02-18 21:46:00"
"500646","1976-06-26","F","true","false","indianapolis","IND","2022-12-30","7.9247878086419753","1.00000000000000000000","168.3333333333333333","1.00000000000000000000","0.24999999999999996667","3","0","18.6666666666666667","254.2500000000000000","7.3333333333333333","2023-06-25 02:38:00"
"500745","1995-09-01","F","false","false","toronto","YYZ","2022-12-30","6.2995023148148148","0.50000000000000000000","136.6666666666666667","0.25000000000000000000","0.03750000000000000000","1.5","0","18.0000000000000000","424.1550000000000000","4.3333333333333333","2023-05-18 21:43:00"
"500773","1996-10-19","F","false","false","winnipeg","YWG","2022-12-30","7.2636140046296297","0.00000000000000000000","207.5000000000000000","0.50000000000000000000","0.06250000000000000000","1.3333333333333333","0","27.5000000000000000","322.8000000000000000","3.7500000000000000","2023-07-14 12:41:00"
"500791","1951-03-24","F","true","false","quebec","YQB","2022-12-30","42.3569675925925926","","150.0000000000000000","1.00000000000000000000","0.15000000000000000000","","0","16.0000000000000000","","6.0000000000000000","2023-04-28 02:24:00"
"500828","1978-08-26","F","true","false","rochester","ROC","2022-12-30","6.6963425925925926","0.33333333333333333333","125.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.6666666666666666","0","18.3333333333333333","415.1700000000000000","2.0000000000000000","2023-06-03 17:38:00"
"500972","1982-07-24","F","true","true","boston","BOS","2022-12-30","8.1670447530864197","0.66666666666666666667","195.6666666666666667","0.33333333333333333333","0.01666666666666666667","1","0","19.6666666666666667","821.3900000000000000","1.3333333333333333","2023-05-26 22:37:00"
"500974","1982-04-15","F","false","false","san jose","SJC","2022-12-30","6.9143769290123457","0.40000000000000000000","119.3333333333333333","0.00000000000000000000","0.00000000000000000000","1.2","0","25.3333333333333333","549.9900000000000000","4.1666666666666667","2023-06-26 14:25:00"
"501087","1967-02-20","F","true","false","los angeles","LAX","2022-12-30","6.5764062500000000","0.50000000000000000000","236.5000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","27.5000000000000000","367.6350000000000000","2.5000000000000000","2023-04-09 15:40:00"
"501125","1977-12-20","M","true","true","kansas city","MCI","2022-12-30","6.6301331018518519","0.50000000000000000000","382.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","28.5000000000000000","204.0000000000000000","4.5000000000000000","2023-02-24 17:24:00"
"501184","1968-06-25","F","true","true","reno","RNO","2022-12-31","8.0080902777777778","0.66666666666666666667","228.7500000000000000","0.00000000000000000000","0.00000000000000000000","1.3333333333333333","0","21.0000000000000000","596.0633333333333333","7.0000000000000000","2023-03-30 11:36:00"
"501322","1970-03-20","F","true","true","los angeles","LAX","2022-12-31","7.2525983796296297","1.00000000000000000000","169.2500000000000000","0.50000000000000000000","0.02500000000000000000","1.3333333333333333","0","30.5000000000000000","618.5700000000000000","2.5000000000000000","2023-06-16 20:13:00"
"501344","1973-11-18","M","false","false","corpus christi","CRP","2022-12-31","5.0195370370370370","0.00000000000000000000","","1.00000000000000000000","0.10000000000000000000","0","0","15.0000000000000000","95.5900000000000000","","2023-02-13 11:30:00"
"501436","1993-02-24","F","true","false","columbus","CMH","2022-12-31","82.4113449074074074","1.2000000000000000","294.7500000000000000","0.40000000000000000000","0.02000000000000000000","0.8","0.25","68.0000000000000000","495.9840000000000000","7.7500000000000000","2023-05-09 09:37:59"
"501512","1989-03-16","F","true","true","fort worth","FTW","2022-12-31","8.1312037037037037","0.50000000000000000000","129.0000000000000000","1.00000000000000000000","0.25000000000000000000","1","0","24.5000000000000000","415.9750000000000000","2.5000000000000000","2023-05-13 17:00:00"
"501708","1999-11-12","F","false","false","montreal","YHU","2022-12-31","193.0813888888888889","1.00000000000000000000","","1.00000000000000000000","0.05000000000000000000","0","1","107.0000000000000000","2078.2300000000000000","","2023-05-16 16:02:48"
"501735","1990-06-18","F","false","false","new york","JFK","2022-12-31","7.7913734567901234","1.00000000000000000000","110.3333333333333333","0.00000000000000000000","0.00000000000000000000","1","0","25.3333333333333333","323.0266666666666667","0.66666666666666666667","2023-05-08 13:32:00"
"501764","1976-09-15","F","true","false","saskatoon","YXE","2022-12-31","6.8376388888888889","0.50000000000000000000","177.5000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","22.5000000000000000","281.6850000000000000","3.0000000000000000","2023-05-25 10:04:00"
"501794","1980-10-23","F","true","false","nashville","BNA","2022-12-31","6.1289728009259259","0.75000000000000000000","102.7500000000000000","0.25000000000000000000","0.06250000000000000000","1","0","30.5000000000000000","188.1125000000000000","4.2500000000000000","2023-05-25 22:38:00"
"501817","1974-01-19","F","true","false","gatineau","YND","2022-12-31","5.5994714506172839","0.66666666666666666667","159.3333333333333333","0.00000000000000000000","0.00000000000000000000","1","0","25.0000000000000000","400.5600000000000000","2.3333333333333333","2023-05-31 06:57:00"
"501830","1990-01-12","F","true","true","toronto","YYZ","2022-12-31","16.4615740740740741","0.00000000000000000000","272.0000000000000000","0.00000000000000000000","0.00000000000000000000","2","0","15.0000000000000000","422.9700000000000000","4.5000000000000000","2023-03-26 13:00:00"
"501897","1979-10-14","F","true","true","new york","LGA","2022-12-31","8.6093750000000000","","104.0000000000000000","0.00000000000000000000","0.00000000000000000000","","0","20.0000000000000000","","9.0000000000000000","2023-03-29 20:20:00"
"501947","1971-11-02","F","true","true","toronto","YKZ","2022-12-31","6.30772955246913582222","0.40000000000000000000","338.2000000000000000","0.33333333333333333333","0.03333333333333333333","1","0.2","61.0000000000000000","277.2320000000000000","1.2000000000000000","2023-05-08 17:03:00"
"502063","1974-10-11","F","true","false","new york","JFK","2022-12-31","4.8625000000000000","0.00000000000000000000","42.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","16.0000000000000000","690.7300000000000000","5.0000000000000000","2023-06-17 10:16:00"
"502145","1984-09-09","F","false","false","baltimore","BWI","2022-12-31","7.2602459490740741","0.75000000000000000000","152.5000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","22.0000000000000000","723.7275000000000000","2.5000000000000000","2023-05-15 16:15:00"
"502210","1981-01-08","F","true","false","montreal","YMX","2022-12-31","5.80681712962962963333","0.50000000000000000000","147.0000000000000000","0.20000000000000000000","0.00000000000000000000","1.25","0.25","64.2000000000000000","274.8775000000000000","2.4000000000000000","2023-03-26 12:57:00"
"502212","1999-04-01","F","false","false","san diego","NZY","2022-12-31","6.3286921296296296","0.00000000000000000000","92.0000000000000000","1.00000000000000000000","0.15000000000000000000","1","0","21.0000000000000000","715.3500000000000000","1.00000000000000000000","2023-05-14 04:04:00"
"502353","1985-01-27","F","false","false","honolulu","HNL","2022-12-31","5.2166111111111111","0.50000000000000000000","176.0000000000000000","0.20000000000000000000","0.01000000000000000000","1","0","27.8000000000000000","1211.5425000000000000","5.5000000000000000","2023-06-02 16:47:00"
"502412","1968-10-02","F","true","true","new york","JFK","2022-12-31","8.1242862654320988","0.50000000000000000000","68.0000000000000000","0.66666666666666666667","0.11666666666666666667","1.5","0","21.6666666666666667","433.1100000000000000","5.6666666666666667","2023-05-02 16:36:00"
"502435","1984-04-03","F","true","true","oklahoma city","TIK","2022-12-31","7.8989872685185185","1.00000000000000000000","108.0000000000000000","0.50000000000000000000","0.12500000000000000000","1","0","24.0000000000000000","395.6700000000000000","2.5000000000000000","2023-02-14 07:13:00"
"502444","1989-05-22","F","false","false","ottawa","YOW","2022-12-31","9.5965663580246914","0.33333333333333333333","187.2000000000000000","0.16666666666666666667","0.01666666666666666667","0.8333333333333334","0","20.8333333333333333","255.6000000000000000","2.0000000000000000","2023-07-18 17:16:00"
"502609","1973-12-24","F","true","false","dallas","DAL","2022-12-31","7.0366157407407407","0.00000000000000000000","168.8000000000000000","0.20000000000000000000","0.02000000000000000000","1","0","26.4000000000000000","187.4780000000000000","2.0000000000000000","2023-05-13 20:12:00"
"502626","1986-02-06","F","true","true","toronto","YYZ","2022-12-31","9.2341666666666667","1.00000000000000000000","185.5000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","26.5000000000000000","260.6150000000000000","2.0000000000000000","2023-06-12 16:23:00"
"502799","1977-04-05","F","true","false","nashville","BNA","2022-12-31","7.7627748842592593","0.75000000000000000000","170.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","27.0000000000000000","251.5600000000000000","2.5000000000000000","2023-06-01 18:21:00"
"502826","1976-05-04","F","true","true","los angeles","LAX","2022-12-31","7.2510570987654321","0.33333333333333333333","167.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.3333333333333333","0","20.0000000000000000","393.3133333333333333","0.00000000000000000000","2023-06-16 06:55:00"
"502847","1973-08-09","F","true","false","grand rapids","GRR","2022-12-31","5.0471736111111111","0.50000000000000000000","157.4000000000000000","0.00000000000000000000","0.00000000000000000000","1.25","0","23.0000000000000000","270.4725000000000000","1.8000000000000000","2023-06-11 02:03:00"
"502875","1978-02-27","F","true","true","montreal","YUL","2022-12-31","9.7594945987654321","0.66666666666666666667","147.0000000000000000","0.00000000000000000000","0.00000000000000000000","0.6666666666666666","0","21.6666666666666667","449.3933333333333333","1.00000000000000000000","2023-04-29 17:09:00"
"503042","1998-03-05","F","false","false","montgomery","MXF","2023-01-01","8.8976273148148148","1.00000000000000000000","107.0000000000000000","1.00000000000000000000","0.25000000000000000000","1","0","28.0000000000000000","181.5100000000000000","2.0000000000000000","2023-01-10 17:24:00"
"503058","1997-11-22","F","false","false","edmonton","YXD","2023-01-01","10.4903279320987654","0.50000000000000000000","120.0000000000000000","0.00000000000000000000","0.00000000000000000000","1.5","0","23.6666666666666667","398.0150000000000000","2.6666666666666667","2023-05-08 16:54:00"
"503126","1998-07-28","F","false","false","edmonton","YXD","2023-01-01","3.5899884259259259","","288.0000000000000000","0.00000000000000000000","0.00000000000000000000","","0","36.0000000000000000","","9.0000000000000000","2023-07-08 20:46:00"
"503277","1969-01-19","F","false","false","los angeles","LAX","2023-01-01","9.7897608024691358","1.3333333333333333","138.3333333333333333","0.33333333333333333333","0.01666666666666666667","1","0","27.3333333333333333","530.4966666666666667","3.6666666666666667","2023-06-03 14:58:00"
"503342","1981-03-01","F","true","false","lincoln","LNK","2023-01-01","7.3635368556799769","0.25000000000000000000","181.0000000000000000","0.50000000000000000000","0.01250000000000000000","1","0.3333333333333333","66.0000000000000000","242.8475000000000000","2.7500000000000000","2023-02-22 00:55:18"
"503418","1983-10-25","F","false","false","new york","LGA","2023-01-01","9.2819976851851852","0.40000000000000000000","154.6000000000000000","0.20000000000000000000","0.03000000000000000000","1","0","25.2000000000000000","287.5480000000000000","3.4000000000000000","2023-04-17 13:09:00"
"503621","1982-09-27","F","true","false","corpus christi","CRP","2023-01-01","5.1661342592592593","0.00000000000000000000","156.5000000000000000","0.00000000000000000000","0.00000000000000000000","2","0","46.5000000000000000","416.1300000000000000","9.5000000000000000","2023-02-19 16:15:00"
"503760","1985-01-07","F","true","false","kansas city","MCI","2023-01-01","44.6072245370370370","0.50000000000000000000","235.2000000000000000","0.20000000000000000000","0.02000000000000000000","1.25","0","21.0000000000000000","509.2100000000000000","4.6000000000000000","2023-07-06 20:37:00"
"503928","1977-10-23","F","true","true","toronto","YYZ","2023-01-01","7.1799074074074074","0.00000000000000000000","310.5000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","19.0000000000000000","241.0700000000000000","2.0000000000000000","2023-04-11 16:20:00"
"503945","1976-09-09","F","false","false","san antonio","RND","2023-01-01","7.1754320987654321","0.33333333333333333333","159.0000000000000000","0.33333333333333333333","0.01666666666666666667","0.6666666666666666","0","21.6666666666666667","697.0900000000000000","2.0000000000000000","2023-05-31 07:11:00"
"503973","1979-02-13","F","false","false","toronto","YYZ","2023-01-01","8.3173755787037037","0.33333333333333333333","133.3333333333333333","0.75000000000000000000","0.15000000000000000000","1","0","32.5000000000000000","151.1633333333333333","3.3333333333333333","2023-06-02 19:08:00"
"504081","1979-10-02","F","true","true","los angeles","LAX","2023-01-01","6.7265740740740741","0.50000000000000000000","222.0000000000000000","0.50000000000000000000","0.07500000000000000000","0.5","0","26.0000000000000000","494.5900000000000000","1.00000000000000000000","2023-03-10 15:24:00"
"504133","1978-12-22","F","true","false","lincoln","LNK","2023-01-01","9.0361188271604938","0.66666666666666666667","288.3333333333333333","0.00000000000000000000","0.00000000000000000000","1","0","29.6666666666666667","540.6233333333333333","6.0000000000000000","2023-06-23 17:15:00"
"504240","1979-06-03","F","false","false","los angeles","LAX","2023-01-01","7.4876485339506173","0.16666666666666666667","177.2000000000000000","0.33333333333333333333","0.03333333333333333333","0.8333333333333334","0","26.5000000000000000","504.0633333333333333","2.0000000000000000","2023-06-08 16:20:00"
"504299","1982-09-07","F","true","true","milwaukee","MKE","2023-01-01","7.9268904320987654","0.66666666666666666667","169.0000000000000000","0.33333333333333333333","0.05000000000000000000","1","0","21.0000000000000000","529.1466666666666667","1.6666666666666667","2023-06-15 12:52:00"
"504320","1993-08-18","F","false","false","indianapolis","IND","2023-01-01","4.8378298611111111","1.00000000000000000000","135.0000000000000000","1.00000000000000000000","0.07500000000000000000","1","0","40.0000000000000000","343.3900000000000000","1.5000000000000000","2023-06-09 16:49:00"
"504371","1973-03-12","F","false","true","new york","LGA","2023-01-01","67.4769027777777778","0.40000000000000000000","155.0000000000000000","0.20000000000000000000","0.02000000000000000000","0.8","0","21.4000000000000000","1361.1320000000000000","4.7500000000000000","2023-07-17 17:35:00"
"504435","1979-07-18","F","false","false","long beach","LGB","2023-01-01","6.8600373382083333","1.00000000000000000000","280.4000000000000000","0.60000000000000000000","0.05000000000000000000","1","0.25","43.8000000000000000","425.4720000000000000","1.6000000000000000","2023-06-07 18:38:00"
"504473","1990-11-17","F","false","false","richmond","RIC","2023-01-01","8.7353819444444445","1.00000000000000000000","99.5000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","16.5000000000000000","266.4950000000000000","2.0000000000000000","2023-03-05 22:16:00"
"504610","1960-10-25","F","true","false","philadelphia","PNE","2023-01-02","6.1025115740740741","1.00000000000000000000","93.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","19.0000000000000000","302.6300000000000000","2.0000000000000000","2023-01-16 08:30:00"
"504665","1991-11-13","F","false","false","charlotte","CLT","2023-01-02","12.7883854166666667","2.0000000000000000","141.0000000000000000","1.00000000000000000000","0.12500000000000000000","2","0","26.0000000000000000","545.2800000000000000","6.5000000000000000","2023-05-10 14:47:00"
"504669","1983-02-17","F","false","false","long beach","LGB","2023-01-02","5.7773206018518519","1.00000000000000000000","101.5000000000000000","0.50000000000000000000","0.02500000000000000000","1","0","42.0000000000000000","603.7650000000000000","2.0000000000000000","2023-06-10 20:00:00"
"504786","1975-07-15","F","true","true","omaha","OMA","2023-01-02","7.2761419753086420","1.00000000000000000000","252.6666666666666667","0.33333333333333333333","0.01666666666666666667","3","0","27.3333333333333333","245.1000000000000000","3.3333333333333333","2023-03-19 19:44:00"
"504859","1997-07-14","F","false","true","phoenix","PHX","2023-01-02","10.3433043981481482","0.00000000000000000000","207.5000000000000000","0.50000000000000000000","0.12500000000000000000","2","0","25.0000000000000000","234.1100000000000000","4.0000000000000000","2023-02-02 22:04:00"
"504892","1993-07-02","F","false","false","dallas","DAL","2023-01-02","7.6215354938271605","0.00000000000000000000","170.5000000000000000","0.33333333333333333333","0.06666666666666666667","1","0","32.3333333333333333","267.0300000000000000","11.0000000000000000","2023-04-29 21:44:00"
"504916","1988-03-05","M","false","true","memphis","MEM","2023-01-02","11.6248726851851852","0.00000000000000000000","214.0000000000000000","0.50000000000000000000","0.00000000000000000000","1","1","105.5000000000000000","458.0000000000000000","2.0000000000000000","2023-01-21 19:00:11"
"504936","1966-01-16","F","true","false","houston","IAH","2023-01-02","6.3898688271604938","0.50000000000000000000","163.3333333333333333","0.66666666666666666667","0.08333333333333333333","1.5","0","39.3333333333333333","588.1850000000000000","4.6666666666666667","2023-07-05 19:18:00"
"504945","1980-08-20","F","false","false","houston","EFD","2023-01-02","6.5407986111111111","0.75000000000000000000","201.0000000000000000","0.25000000000000000000","0.03750000000000000000","1","0","30.0000000000000000","328.3975000000000000","1.5000000000000000","2023-07-14 18:53:00"
"505062","1987-01-21","F","false","true","philadelphia","PHL","2023-01-02","9.0703896604938272","0.33333333333333333333","143.0000000000000000","0.33333333333333333333","0.08333333333333333333","1","0","21.3333333333333333","457.0833333333333333","3.0000000000000000","2023-07-09 01:43:00"
"505066","1998-12-16","M","true","true","boston","BOS","2023-01-02","20.6132060185185185","","136.0000000000000000","0.00000000000000000000","0.00000000000000000000","","0","16.0000000000000000","","3.0000000000000000","2023-05-07 20:15:00"
"505172","1993-01-05","M","true","true","tampa","MCF","2023-01-02","131.1219135802469136","2.3333333333333333","144.0000000000000000","0.66666666666666666667","0.01666666666666666667","1","0.5","87.3333333333333333","4750.4400000000000000","13.3333333333333333","2023-05-19 07:38:34"
"505230","1962-11-11","F","false","false","tucson","TUS","2023-01-02","9.0378665123456790","1.00000000000000000000","129.0000000000000000","0.33333333333333333333","0.03333333333333333333","1.5","0","20.0000000000000000","315.9400000000000000","3.6666666666666667","2023-05-26 23:37:00"
"505285","1980-05-16","F","false","true","new york","LGA","2023-01-02","8.1822511574074074","0.75000000000000000000","175.5000000000000000","0.50000000000000000000","0.06250000000000000000","1","0","24.7500000000000000","285.7150000000000000","3.2500000000000000","2023-04-24 21:24:00"
"505289","1995-11-03","F","false","false","new york","JFK","2023-01-02","8.1208719135802469","0.33333333333333333333","91.3333333333333333","0.00000000000000000000","0.00000000000000000000","1","0","26.3333333333333333","213.8266666666666667","1.00000000000000000000","2023-07-16 12:06:00"
"505358","1986-01-16","F","false","false","detroit","DET","2023-01-02","7.5557908950617284","0.66666666666666666667","90.0000000000000000","0.33333333333333333333","0.05000000000000000000","1","0","24.3333333333333333","279.9066666666666667","3.0000000000000000","2023-07-13 19:16:00"
"505414","1976-06-16","F","true","false","boston","BOS","2023-01-02","5.9991666666666667","0.00000000000000000000","149.5000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","22.0000000000000000","356.1250000000000000","5.5000000000000000","2023-01-24 20:13:00"
"505498","1987-05-06","M","false","true","houston","IAH","2023-01-02","8.0728298611111111","1.5000000000000000","304.0000000000000000","0.50000000000000000000","0.05000000000000000000","0.5","0","21.5000000000000000","279.4700000000000000","2.0000000000000000","2023-05-02 18:05:00"
"505617","1976-04-01","F","false","true","vancouver","YVR","2023-01-02","4.38369033126929014568","0.66666666666666666667","185.6666666666666667","0.33333333333333333333","0.00000000000000000000","1","0.5","59.6666666666666667","476.0600000000000000","4.3333333333333333","2023-07-18 04:53:51"
"505667","1970-02-13","F","true","false","san francisco","SFO","2023-01-02","3.9017091049382716","0.00000000000000000000","157.6666666666666667","0.00000000000000000000","0.00000000000000000000","1","0","20.6666666666666667","341.9800000000000000","2.6666666666666667","2023-04-28 06:34:00"
"505680","1976-08-28","F","false","false","los angeles","LAX","2023-01-02","7.9595052083333333","0.66666666666666666667","167.0000000000000000","0.00000000000000000000","0.00000000000000000000","1.3333333333333333","0","21.0000000000000000","460.1433333333333333","1.5000000000000000","2023-07-11 15:18:00"
"505713","1979-06-14","F","true","false","montreal","YHU","2023-01-02","7.8005121527777778","0.50000000000000000000","100.3333333333333333","0.25000000000000000000","0.02500000000000000000","0.75","0","20.0000000000000000","270.3375000000000000","2.6666666666666667","2023-07-15 05:48:00"
"505747","1985-11-18","F","false","false","los angeles","LAX","2023-01-02","7.3863425925925926","1.00000000000000000000","184.0000000000000000","0.00000000000000000000","0.00000000000000000000","1","0","26.0000000000000000","443.6250000000000000","2.5000000000000000","2023-03-27 12:43:00"
